scenario_id,arm,judge_idx,pred_step,pred_category,pred_category_name,raw_failures_json,agentrx_run_name
q19_t1_electric_kettle,telemetry,4,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q19_t1_electric_kettle/rep4
q19_t1_electric_kettle,telemetry,5,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q19_t1_electric_kettle/rep5
q19_t1_electric_kettle,telemetry,6,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q19_t1_electric_kettle/rep6
q19_t1_electric_kettle,telemetry,7,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q19_t1_electric_kettle/rep7
q19_t1_electric_kettle,telemetry,8,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q19_t1_electric_kettle/rep8
q19_t1_electric_kettle,telemetry,9,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q19_t1_electric_kettle/rep9
q20_t2_mechanical_keyboard,agentrx,1,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q20_t2_mechanical_keyboard/rep1
q20_t2_mechanical_keyboard,agentrx,10,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q20_t2_mechanical_keyboard/rep10
q20_t2_mechanical_keyboard,agentrx,2,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q20_t2_mechanical_keyboard/rep2
q20_t2_mechanical_keyboard,agentrx,3,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q20_t2_mechanical_keyboard/rep3
q20_t2_mechanical_keyboard,agentrx,4,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q20_t2_mechanical_keyboard/rep4
q20_t2_mechanical_keyboard,agentrx,5,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q20_t2_mechanical_keyboard/rep5
q20_t2_mechanical_keyboard,agentrx,6,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q20_t2_mechanical_keyboard/rep6
q20_t2_mechanical_keyboard,agentrx,7,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q20_t2_mechanical_keyboard/rep7
q20_t2_mechanical_keyboard,agentrx,8,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q20_t2_mechanical_keyboard/rep8
q20_t2_mechanical_keyboard,agentrx,9,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q20_t2_mechanical_keyboard/rep9
q20_t2_mechanical_keyboard,telemetry,1,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q20_t2_mechanical_keyboard/rep1
q20_t2_mechanical_keyboard,telemetry,10,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q20_t2_mechanical_keyboard/rep10
q20_t2_mechanical_keyboard,telemetry,2,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",telemetry/q20_t2_mechanical_keyboard/rep2
q20_t2_mechanical_keyboard,telemetry,3,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q20_t2_mechanical_keyboard/rep3
q20_t2_mechanical_keyboard,telemetry,4,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q20_t2_mechanical_keyboard/rep4
q20_t2_mechanical_keyboard,telemetry,5,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",telemetry/q20_t2_mechanical_keyboard/rep5
q20_t2_mechanical_keyboard,telemetry,6,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q20_t2_mechanical_keyboard/rep6
q20_t2_mechanical_keyboard,telemetry,7,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q20_t2_mechanical_keyboard/rep7
q20_t2_mechanical_keyboard,telemetry,8,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q20_t2_mechanical_keyboard/rep8
q20_t2_mechanical_keyboard,telemetry,9,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q20_t2_mechanical_keyboard/rep9
q21_t3_vacuum_cleaner,agentrx,1,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q21_t3_vacuum_cleaner/rep1
q21_t3_vacuum_cleaner,agentrx,10,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q21_t3_vacuum_cleaner/rep10
q21_t3_vacuum_cleaner,agentrx,2,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q21_t3_vacuum_cleaner/rep2
q21_t3_vacuum_cleaner,agentrx,3,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q21_t3_vacuum_cleaner/rep3
q21_t3_vacuum_cleaner,agentrx,4,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q21_t3_vacuum_cleaner/rep4
q21_t3_vacuum_cleaner,agentrx,5,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q21_t3_vacuum_cleaner/rep5
q21_t3_vacuum_cleaner,agentrx,6,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q21_t3_vacuum_cleaner/rep6
q21_t3_vacuum_cleaner,agentrx,7,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q21_t3_vacuum_cleaner/rep7
q21_t3_vacuum_cleaner,agentrx,8,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q21_t3_vacuum_cleaner/rep8
q21_t3_vacuum_cleaner,agentrx,9,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q21_t3_vacuum_cleaner/rep9
q21_t3_vacuum_cleaner,telemetry,1,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q21_t3_vacuum_cleaner/rep1
q21_t3_vacuum_cleaner,telemetry,10,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",telemetry/q21_t3_vacuum_cleaner/rep10
q21_t3_vacuum_cleaner,telemetry,2,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",telemetry/q21_t3_vacuum_cleaner/rep2
q21_t3_vacuum_cleaner,telemetry,3,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",telemetry/q21_t3_vacuum_cleaner/rep3
q21_t3_vacuum_cleaner,telemetry,4,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q21_t3_vacuum_cleaner/rep4
q21_t3_vacuum_cleaner,telemetry,5,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q21_t3_vacuum_cleaner/rep5
q21_t3_vacuum_cleaner,telemetry,6,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q21_t3_vacuum_cleaner/rep6
q21_t3_vacuum_cleaner,telemetry,7,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",telemetry/q21_t3_vacuum_cleaner/rep7
q21_t3_vacuum_cleaner,telemetry,8,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q21_t3_vacuum_cleaner/rep8
q21_t3_vacuum_cleaner,telemetry,9,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q21_t3_vacuum_cleaner/rep9
q22_t1_smartphone,agentrx,1,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q22_t1_smartphone/rep1
q22_t1_smartphone,agentrx,10,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q22_t1_smartphone/rep10
q22_t1_smartphone,agentrx,2,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q22_t1_smartphone/rep2
q22_t1_smartphone,agentrx,3,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q22_t1_smartphone/rep3
q22_t1_smartphone,agentrx,4,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q22_t1_smartphone/rep4
q22_t1_smartphone,agentrx,5,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q22_t1_smartphone/rep5
q22_t1_smartphone,agentrx,6,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q22_t1_smartphone/rep6
q22_t1_smartphone,agentrx,7,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q22_t1_smartphone/rep7
q22_t1_smartphone,agentrx,8,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q22_t1_smartphone/rep8
q22_t1_smartphone,agentrx,9,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q22_t1_smartphone/rep9
q22_t1_smartphone,telemetry,1,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q22_t1_smartphone/rep1
q22_t1_smartphone,telemetry,10,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q22_t1_smartphone/rep10
q22_t1_smartphone,telemetry,2,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q22_t1_smartphone/rep2
q22_t1_smartphone,telemetry,3,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q22_t1_smartphone/rep3
q22_t1_smartphone,telemetry,4,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q22_t1_smartphone/rep4
q22_t1_smartphone,telemetry,5,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q22_t1_smartphone/rep5
q22_t1_smartphone,telemetry,6,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q22_t1_smartphone/rep6
q22_t1_smartphone,telemetry,7,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q22_t1_smartphone/rep7
q22_t1_smartphone,telemetry,8,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q22_t1_smartphone/rep8
q22_t1_smartphone,telemetry,9,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q22_t1_smartphone/rep9
q23_t2_jigsaw_puzzle,agentrx,1,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q23_t2_jigsaw_puzzle/rep1
q23_t2_jigsaw_puzzle,agentrx,10,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q23_t2_jigsaw_puzzle/rep10
q23_t2_jigsaw_puzzle,agentrx,2,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q23_t2_jigsaw_puzzle/rep2
q23_t2_jigsaw_puzzle,agentrx,3,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q23_t2_jigsaw_puzzle/rep3
q23_t2_jigsaw_puzzle,agentrx,4,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q23_t2_jigsaw_puzzle/rep4
q23_t2_jigsaw_puzzle,agentrx,5,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q23_t2_jigsaw_puzzle/rep5
q23_t2_jigsaw_puzzle,agentrx,6,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q23_t2_jigsaw_puzzle/rep6
q23_t2_jigsaw_puzzle,agentrx,7,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q23_t2_jigsaw_puzzle/rep7
q23_t2_jigsaw_puzzle,agentrx,8,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q23_t2_jigsaw_puzzle/rep8
q23_t2_jigsaw_puzzle,agentrx,9,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q23_t2_jigsaw_puzzle/rep9
q23_t2_jigsaw_puzzle,telemetry,1,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q23_t2_jigsaw_puzzle/rep1
q23_t2_jigsaw_puzzle,telemetry,10,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",telemetry/q23_t2_jigsaw_puzzle/rep10
q23_t2_jigsaw_puzzle,telemetry,2,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",telemetry/q23_t2_jigsaw_puzzle/rep2
q23_t2_jigsaw_puzzle,telemetry,3,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q23_t2_jigsaw_puzzle/rep3
q23_t2_jigsaw_puzzle,telemetry,4,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q23_t2_jigsaw_puzzle/rep4
q23_t2_jigsaw_puzzle,telemetry,5,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q23_t2_jigsaw_puzzle/rep5
q23_t2_jigsaw_puzzle,telemetry,6,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q23_t2_jigsaw_puzzle/rep6
q23_t2_jigsaw_puzzle,telemetry,7,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q23_t2_jigsaw_puzzle/rep7
q23_t2_jigsaw_puzzle,telemetry,8,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",telemetry/q23_t2_jigsaw_puzzle/rep8
q23_t2_jigsaw_puzzle,telemetry,9,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q23_t2_jigsaw_puzzle/rep9
q24_t3_skateboard,agentrx,1,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q24_t3_skateboard/rep1
q24_t3_skateboard,agentrx,10,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q24_t3_skateboard/rep10
q24_t3_skateboard,agentrx,2,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q24_t3_skateboard/rep2
q24_t3_skateboard,agentrx,3,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q24_t3_skateboard/rep3
q24_t3_skateboard,agentrx,4,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q24_t3_skateboard/rep4
q24_t3_skateboard,agentrx,5,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q24_t3_skateboard/rep5
q24_t3_skateboard,agentrx,6,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q24_t3_skateboard/rep6
q24_t3_skateboard,agentrx,7,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q24_t3_skateboard/rep7
q24_t3_skateboard,agentrx,8,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q24_t3_skateboard/rep8
q24_t3_skateboard,agentrx,9,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",agentrx/q24_t3_skateboard/rep9
q24_t3_skateboard,telemetry,1,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q24_t3_skateboard/rep1
q24_t3_skateboard,telemetry,10,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q24_t3_skateboard/rep10
q24_t3_skateboard,telemetry,2,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q24_t3_skateboard/rep2
q24_t3_skateboard,telemetry,3,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q24_t3_skateboard/rep3
q24_t3_skateboard,telemetry,4,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q24_t3_skateboard/rep4
q24_t3_skateboard,telemetry,5,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q24_t3_skateboard/rep5
q24_t3_skateboard,telemetry,6,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q24_t3_skateboard/rep6
q24_t3_skateboard,telemetry,7,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q24_t3_skateboard/rep7
q24_t3_skateboard,telemetry,8,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q24_t3_skateboard/rep8
q24_t3_skateboard,telemetry,9,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q24_t3_skateboard/rep9
q25_t1_electric_kettle,agentrx,1,1,5,Intent-Plan Misalignment,"[{""case"":5,""step"":1}]",agentrx/q25_t1_electric_kettle/rep1
q25_t1_electric_kettle,agentrx,10,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q25_t1_electric_kettle/rep10
q25_t1_electric_kettle,agentrx,2,1,5,Intent-Plan Misalignment,"[{""case"":5,""step"":1}]",agentrx/q25_t1_electric_kettle/rep2
q25_t1_electric_kettle,agentrx,3,1,5,Intent-Plan Misalignment,"[{""case"":5,""step"":1}]",agentrx/q25_t1_electric_kettle/rep3
q25_t1_electric_kettle,agentrx,4,1,5,Intent-Plan Misalignment,"[{""case"":5,""step"":1}]",agentrx/q25_t1_electric_kettle/rep4
q25_t1_electric_kettle,agentrx,5,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q25_t1_electric_kettle/rep5
q25_t1_electric_kettle,agentrx,6,1,5,Intent-Plan Misalignment,"[{""case"":5,""step"":1}]",agentrx/q25_t1_electric_kettle/rep6
q25_t1_electric_kettle,agentrx,7,2,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":2}]",agentrx/q25_t1_electric_kettle/rep7
q25_t1_electric_kettle,agentrx,8,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q25_t1_electric_kettle/rep8
q25_t1_electric_kettle,agentrx,9,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q25_t1_electric_kettle/rep9
q25_t1_electric_kettle,telemetry,1,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q25_t1_electric_kettle/rep1
q25_t1_electric_kettle,telemetry,10,1,10,Inconclusive,"[{""case"":10,""step"":1}]",telemetry/q25_t1_electric_kettle/rep10
q25_t1_electric_kettle,telemetry,2,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q25_t1_electric_kettle/rep2
q25_t1_electric_kettle,telemetry,3,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q25_t1_electric_kettle/rep3
q25_t1_electric_kettle,telemetry,4,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q25_t1_electric_kettle/rep4
q25_t1_electric_kettle,telemetry,5,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q25_t1_electric_kettle/rep5
q25_t1_electric_kettle,telemetry,6,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q25_t1_electric_kettle/rep6
q25_t1_electric_kettle,telemetry,7,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q25_t1_electric_kettle/rep7
q25_t1_electric_kettle,telemetry,8,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q25_t1_electric_kettle/rep8
q25_t1_electric_kettle,telemetry,9,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q25_t1_electric_kettle/rep9
q26_t3_mechanical_keyboard,agentrx,1,0,10,Inconclusive,"[{""case"":10,""step"":0}]",agentrx/q26_t3_mechanical_keyboard/rep1
q26_t3_mechanical_keyboard,agentrx,10,0,10,Inconclusive,"[{""case"":10,""step"":0}]",agentrx/q26_t3_mechanical_keyboard/rep10
q26_t3_mechanical_keyboard,agentrx,2,-1,10,Inconclusive,"[{""case"":10,""step"":-1}]",agentrx/q26_t3_mechanical_keyboard/rep2
q26_t3_mechanical_keyboard,agentrx,3,0,10,Inconclusive,"[{""case"":10,""step"":0}]",agentrx/q26_t3_mechanical_keyboard/rep3
q26_t3_mechanical_keyboard,agentrx,4,0,10,Inconclusive,"[{""case"":10,""step"":0}]",agentrx/q26_t3_mechanical_keyboard/rep4
q26_t3_mechanical_keyboard,agentrx,5,0,10,Inconclusive,"[{""case"":10,""step"":0}]",agentrx/q26_t3_mechanical_keyboard/rep5
q26_t3_mechanical_keyboard,agentrx,6,0,10,Inconclusive,"[{""case"":10,""step"":0}]",agentrx/q26_t3_mechanical_keyboard/rep6
q26_t3_mechanical_keyboard,agentrx,7,0,10,Inconclusive,"[{""case"":10,""step"":0}]",agentrx/q26_t3_mechanical_keyboard/rep7
q26_t3_mechanical_keyboard,agentrx,8,0,10,Inconclusive,"[{""case"":10,""step"":0}]",agentrx/q26_t3_mechanical_keyboard/rep8
q26_t3_mechanical_keyboard,agentrx,9,0,10,Inconclusive,"[{""case"":10,""step"":0}]",agentrx/q26_t3_mechanical_keyboard/rep9
q26_t3_mechanical_keyboard,telemetry,1,0,10,Inconclusive,"[{""case"":10,""step"":0}]",telemetry/q26_t3_mechanical_keyboard/rep1
q26_t3_mechanical_keyboard,telemetry,10,0,10,Inconclusive,"[{""case"":10,""step"":0}]",telemetry/q26_t3_mechanical_keyboard/rep10
q26_t3_mechanical_keyboard,telemetry,2,0,10,Inconclusive,"[{""case"":10,""step"":0}]",telemetry/q26_t3_mechanical_keyboard/rep2
q26_t3_mechanical_keyboard,telemetry,3,0,10,Inconclusive,"[{""case"":10,""step"":0}]",telemetry/q26_t3_mechanical_keyboard/rep3
q26_t3_mechanical_keyboard,telemetry,4,0,10,Inconclusive,"[{""case"":10,""step"":0}]",telemetry/q26_t3_mechanical_keyboard/rep4
q26_t3_mechanical_keyboard,telemetry,5,-1,10,Inconclusive,"[{""case"":10,""step"":-1}]",telemetry/q26_t3_mechanical_keyboard/rep5
q26_t3_mechanical_keyboard,telemetry,6,0,10,Inconclusive,"[{""case"":10,""step"":0}]",telemetry/q26_t3_mechanical_keyboard/rep6
q26_t3_mechanical_keyboard,telemetry,7,0,10,Inconclusive,"[{""case"":10,""step"":0}]",telemetry/q26_t3_mechanical_keyboard/rep7
q26_t3_mechanical_keyboard,telemetry,8,-1,10,Inconclusive,"[{""case"":10,""step"":-1}]",telemetry/q26_t3_mechanical_keyboard/rep8
q26_t3_mechanical_keyboard,telemetry,9,-1,10,Inconclusive,"[{""case"":10,""step"":-1}]",telemetry/q26_t3_mechanical_keyboard/rep9
q27_t1_vacuum_cleaner,agentrx,1,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q27_t1_vacuum_cleaner/rep1
q27_t1_vacuum_cleaner,agentrx,10,1,5,Intent-Plan Misalignment,"[{""case"":5,""step"":1}]",agentrx/q27_t1_vacuum_cleaner/rep10
q27_t1_vacuum_cleaner,agentrx,2,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q27_t1_vacuum_cleaner/rep2
q27_t1_vacuum_cleaner,agentrx,3,1,5,Intent-Plan Misalignment,"[{""case"":5,""step"":1}]",agentrx/q27_t1_vacuum_cleaner/rep3
q27_t1_vacuum_cleaner,agentrx,4,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q27_t1_vacuum_cleaner/rep4
q27_t1_vacuum_cleaner,agentrx,5,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q27_t1_vacuum_cleaner/rep5
q27_t1_vacuum_cleaner,agentrx,6,1,5,Intent-Plan Misalignment,"[{""case"":5,""step"":1}]",agentrx/q27_t1_vacuum_cleaner/rep6
q27_t1_vacuum_cleaner,agentrx,7,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q27_t1_vacuum_cleaner/rep7
q27_t1_vacuum_cleaner,agentrx,8,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q27_t1_vacuum_cleaner/rep8
q27_t1_vacuum_cleaner,agentrx,9,1,5,Intent-Plan Misalignment,"[{""case"":5,""step"":1}]",agentrx/q27_t1_vacuum_cleaner/rep9
q27_t1_vacuum_cleaner,telemetry,1,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q27_t1_vacuum_cleaner/rep1
q27_t1_vacuum_cleaner,telemetry,10,1,5,Intent-Plan Misalignment,"[{""case"":5,""step"":1}]",telemetry/q27_t1_vacuum_cleaner/rep10
q27_t1_vacuum_cleaner,telemetry,2,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q27_t1_vacuum_cleaner/rep2
q27_t1_vacuum_cleaner,telemetry,3,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q27_t1_vacuum_cleaner/rep3
q27_t1_vacuum_cleaner,telemetry,4,1,5,Intent-Plan Misalignment,"[{""case"":5,""step"":1}]",telemetry/q27_t1_vacuum_cleaner/rep4
q27_t1_vacuum_cleaner,telemetry,5,1,5,Intent-Plan Misalignment,"[{""case"":5,""step"":1}]",telemetry/q27_t1_vacuum_cleaner/rep5
q27_t1_vacuum_cleaner,telemetry,6,1,5,Intent-Plan Misalignment,"[{""case"":5,""step"":1}]",telemetry/q27_t1_vacuum_cleaner/rep6
q27_t1_vacuum_cleaner,telemetry,7,1,5,Intent-Plan Misalignment,"[{""case"":5,""step"":1}]",telemetry/q27_t1_vacuum_cleaner/rep7
q27_t1_vacuum_cleaner,telemetry,8,1,5,Intent-Plan Misalignment,"[{""case"":5,""step"":1}]",telemetry/q27_t1_vacuum_cleaner/rep8
q27_t1_vacuum_cleaner,telemetry,9,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q27_t1_vacuum_cleaner/rep9
q28_t3_smartphone,agentrx,1,5,10,Inconclusive,"[{""case"":10,""step"":5}]",agentrx/q28_t3_smartphone/rep1
q28_t3_smartphone,agentrx,10,0,10,Inconclusive,"[{""case"":10,""step"":0}]",agentrx/q28_t3_smartphone/rep10
q28_t3_smartphone,agentrx,2,0,10,Inconclusive,"[{""case"":10,""step"":0}]",agentrx/q28_t3_smartphone/rep2
q28_t3_smartphone,agentrx,3,-1,10,Inconclusive,"[{""case"":10,""step"":-1}]",agentrx/q28_t3_smartphone/rep3
q28_t3_smartphone,agentrx,4,0,10,Inconclusive,"[{""case"":10,""step"":0}]",agentrx/q28_t3_smartphone/rep4
q28_t3_smartphone,agentrx,5,0,10,Inconclusive,"[{""case"":10,""step"":0}]",agentrx/q28_t3_smartphone/rep5
q28_t3_smartphone,agentrx,6,0,10,Inconclusive,"[{""case"":10,""step"":0}]",agentrx/q28_t3_smartphone/rep6
q28_t3_smartphone,agentrx,7,-1,10,Inconclusive,"[{""case"":10,""step"":-1}]",agentrx/q28_t3_smartphone/rep7
q28_t3_smartphone,agentrx,8,-1,10,Inconclusive,"[{""case"":10,""step"":-1}]",agentrx/q28_t3_smartphone/rep8
q28_t3_smartphone,agentrx,9,0,10,Inconclusive,"[{""case"":10,""step"":0}]",agentrx/q28_t3_smartphone/rep9
q28_t3_smartphone,telemetry,1,0,10,Inconclusive,"[{""case"":10,""step"":0}]",telemetry/q28_t3_smartphone/rep1
q28_t3_smartphone,telemetry,10,0,10,Inconclusive,"[{""case"":10,""step"":0}]",telemetry/q28_t3_smartphone/rep10
q28_t3_smartphone,telemetry,2,0,10,Inconclusive,"[{""case"":10,""step"":0}]",telemetry/q28_t3_smartphone/rep2
q28_t3_smartphone,telemetry,3,-1,10,Inconclusive,"[{""case"":10,""step"":-1}]",telemetry/q28_t3_smartphone/rep3
q28_t3_smartphone,telemetry,4,0,10,Inconclusive,"[{""case"":10,""step"":0}]",telemetry/q28_t3_smartphone/rep4
q28_t3_smartphone,telemetry,5,0,10,Inconclusive,"[{""case"":10,""step"":0}]",telemetry/q28_t3_smartphone/rep5
q28_t3_smartphone,telemetry,6,0,10,Inconclusive,"[{""case"":10,""step"":0}]",telemetry/q28_t3_smartphone/rep6
q28_t3_smartphone,telemetry,7,0,10,Inconclusive,"[{""case"":10,""step"":0}]",telemetry/q28_t3_smartphone/rep7
q28_t3_smartphone,telemetry,8,0,10,Inconclusive,"[{""case"":10,""step"":0}]",telemetry/q28_t3_smartphone/rep8
